Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
7520.25142,90.78349196612365,1,-1869.721710355618,4685.991943399393,7458.235130881218,-376457.2958,-124938.1757,-62548.49466
7521.25142,90.78349196612365,1,-1888.491186469862,4665.4614833561445,7466.372695039799,-376433.2641,-124925.8667,-62551.22844
7522.25142,90.78349196612365,1,-1907.1780691905049,4644.841712624995,7474.474450578288,-376409.2162,-124913.5713,-62553.96775
7523.25142,90.78349196612365,1,-1925.7820007955163,4624.133025929153,7482.540242405199,-376385.1519,-124901.2895,-62556.71258
7524.25142,90.78349196612365,1,-1944.3026251507977,4603.335819693932,7490.569916117494,-376361.0714,-124889.0212,-62559.46289
7525.25142,90.78349196612365,1,-1962.7395877169931,4582.450492039179,7498.563318003545,-376336.9748,-124876.7663,-62562.21866
7526.25142,90.78349196612365,1,-1981.0925355562845,4561.477442771641,7506.520295046073,-376312.8619,-124864.5248,-62564.97986
7527.25142,90.78349196612365,1,-1999.3611173391369,4540.417073377314,7514.44069492508,-376288.733,-124852.2966,-62567.74647
7528.25142,90.78349196612365,1,-2017.544983351036,4519.269787013762,7522.324366020757,-376264.588,-124840.0817,-62570.51847
7529.25142,90.78349196612365,1,-2035.643785499174,4498.035988502392,7530.171157416399,-376240.427,-124827.88,-62573.29583
7530.25142,90.78349196612365,1,-2053.6571773191195,4476.716084320711,7537.980918901283,-376216.25,-124815.6914,-62576.07852
7531.25142,90.78349196612365,1,-2071.584813981441,4455.310482594545,7545.753500973549,-376192.0571,-124803.516,-62578.86652
7532.25142,90.78349196612365,1,-2089.4263522982915,4433.819593090253,7553.488754843047,-376167.8482,-124791.3536,-62581.65981
7533.25142,90.78349196612365,1,-2107.181450730082,4412.243827206753,7561.186532434238,-376143.6235,-124779.2042,-62584.45835
7534.25142,90.78349196612365,1,-2124.849769391853,4390.5835979678495,7568.846686388952,-376119.3829,-124767.0678,-62587.26214
7535.25142,90.78349196612365,1,-2142.430970059893,4368.83932001419,7576.469070069256,-376095.1266,-124754.9442,-62590.07114
7536.25142,90.78349196612365,1,-2159.9247161781877,4347.011409595365,7584.053537560255,-376070.8545,-124742.8334,-62592.88532
7537.25142,90.78349196612365,1,-2177.330672864859,4325.100284561934,7591.59994367288,-376046.5667,-124730.7355,-62595.70467
7538.25142,90.78349196612365,1,-2194.64850691858,4303.106364357429,7599.108143946667,-376022.2633,-124718.6503,-62598.52917
7539.25142,90.78349196612365,1,-2211.877886824948,4281.030070010328,7606.577994652529,-375997.9442,-124706.5777,-62601.35878
7540.25142,90.78349196612365,1,-2229.018482762833,4258.871824125992,7614.0093527955,-375973.6095,-124694.5178,-62604.19348
7541.25142,90.78349196612365,1,-2246.0699666106952,4236.6320508785775,7621.402076117473,-375949.2592,-124682.4704,-62607.03326
7542.25142,90.78349196612365,1,-2263.032011952862,4214.311176002911,7628.756023099931,-375924.8934,-124670.4355,-62609.87808
7543.25142,90.78349196612365,1,-2279.904294085774,4191.909626786348,7636.071052966645,-375900.5121,-124658.4132,-62612.72793
7544.25142,90.78349196612365,1,-2296.6864900242085,4169.427832060585,7643.347025686377,-375876.1154,-124646.4032,-62615.58277
7545.25142,90.78349196612365,1,-2313.378278507457,4146.866222193456,7650.583801975557,-375851.7033,-124634.4056,-62618.4426
7546.25142,90.78349196612365,1,-2329.9793400054477,4124.225229080731,7657.78124330094,-375827.2758,-124622.4203,-62621.30738
7547.25142,90.78349196612365,1,-2346.4893567249715,4101.505286137694,7664.939211882303,-375802.8329,-124610.4472,-62624.1771
7548.25142,90.78349196612365,1,-2362.908012615608,4078.706828291076,7672.057570695011,-375778.3747,-124598.4864,-62627.05172
7549.25142,90.78349196612365,1,-2379.2349933758765,4055.830291970575,7679.136183472689,-375753.9013,-124586.5377,-62629.93124
7550.25142,90.78349196612365,1,-2395.469986459227,4032.8761151005447,7686.174914709819,-375729.4126,-124574.6012,-62632.81562
7551.25142,90.78349196612365,1,-2411.6126810800274,4009.8447370916047,7693.173629664333,-375704.9087,-124562.6767,-62635.70484
7552.25142,90.78349196612365,1,-2427.662768219509,3986.736598832233,7700.132194360192,-375680.3897,-124550.7642,-62638.59889
7553.25142,90.78349196612365,1,-2443.6199406316823,3963.552142680327,7707.050475589954,-375655.8555,-124538.8637,-62641.49773
7554.25142,90.78349196612365,1,-2459.483892849224,3940.2918124547286,7713.928340917317,-375631.3062,-124526.975,-62644.40135
7555.25142,90.78349196612365,1,-2475.2543211893167,3916.956053426739,7720.76565867966,-375606.7418,-124515.0983,-62647.30973
7556.25142,90.78349196612365,1,-2490.930923759464,3893.545312311585,7727.562297990566,-375582.1624,-124503.2333,-62650.22284
7557.25142,90.78349196612365,1,-2506.513400463275,3870.060037259874,7734.318128742317,-375557.568,-124491.3802,-62653.14066
7558.25142,90.78349196612365,1,-2522.001453006205,3846.500677849013,7741.033021608395,-375532.9587,-124479.5387,-62656.06318
7559.25142,90.78349196612365,1,-2537.3947849012634,3822.8676850745983,7747.706848045955,-375508.3344,-124467.7089,-62658.99036
7560.25142,90.78349196612365,1,-2552.693101474669,3799.161511341828,7754.339480298269,-375483.6952,-124455.8908,-62661.9222
7561.25142,90.78349196612365,1,-2567.8961098715918,3775.3826104566833,7760.930791397226,-375459.0411,-124444.0842,-62664.85866
7562.25142,90.78349196612365,1,-2583.0035190615986,3751.531437617471,7767.480655165684,-375434.3722,-124432.2891,-62667.79972
7563.25142,90.78349196612365,1,-2598.015039844339,3727.6084494059614,7773.988946219942,-375409.6885,-124420.5055,-62670.74538
7564.25142,90.78349196612365,1,-2612.9303848550467,3703.6141037786792,7780.455539972119,-375384.9899,-124408.7334,-62673.69559
7565.25142,90.78349196612365,1,-2627.749268570044,3679.548860058142,7786.880312632547,-375360.2767,-124396.9726,-62676.65035
7566.25142,90.78349196612365,1,-2642.471407312205,3655.4131789240655,7793.263141212135,-375335.5487,-124385.2232,-62679.60964
7567.25142,90.78349196612365,1,-2657.0965192563917,3631.207522404549,7799.603903524725,-375310.8061,-124373.485,-62682.57343
7568.25142,90.78349196612365,1,-2671.62432443484,3606.9323538672174,7805.902478189431,-375286.0488,-124361.7581,-62685.5417
7569.25142,90.78349196612365,1,-2686.054544742527,3582.588138010371,7812.158744632967,-375261.2768,-124350.0425,-62688.51443
7570.25142,90.78349196612365,1,-2700.386903942492,3558.175340854073,7818.372583091945,-375236.4903,-124338.3379,-62691.4916
7571.25142,90.78349196612365,1,-2714.621127671125,3533.69442973124,7824.543874615178,-375211.6892,-124326.6445,-62694.4732
7572.25142,90.78349196612365,1,-2728.7569434434167,3509.1458732786823,7830.67250106595,-375186.8736,-124314.9622,-62697.45919
7573.25142,90.78349196612365,1,-2742.7940806581523,3484.5301414281907,7836.758345124275,-375162.0435,-124303.2908,-62700.44957
7574.25142,90.78349196612365,1,-2756.732270603188,3459.8477053973656,7842.801290289171,-375137.1989,-124291.6305,-62703.44432
7575.25142,90.78349196612365,1,-2770.571246460452,3435.099037680843,7848.801220880846,-375112.3398,-124279.9811,-62706.4434
7576.25142,90.78349196612365,1,-2784.3107433111422,3410.2846120410904,7854.7580220429345,-375087.4664,-124268.3425,-62709.44681
7577.25142,90.78349196612365,1,-2797.950498140783,3385.404903499373,7860.671579744702,-375062.5785,-124256.7149,-62712.45451
7578.25142,90.78349196612365,1,-2811.490249844252,3360.4603883266664,7866.541780783219,-375037.6763,-124245.098,-62715.46651
7579.25142,90.78349196612365,1,-2824.929739230785,3335.451544034533,7872.368512785531,-375012.7598,-124233.4918,-62718.48277
7580.25142,90.78349196612365,1,-2838.2687090289296,3310.378849365988,7878.151664210807,-374987.8289,-124221.8964,-62721.50327
7581.25142,90.78349196612365,1,-2851.506903891476,3285.242784286325,7883.89112435248,-374962.8838,-124210.3117,-62724.528
7582.25142,90.78349196612365,1,-2864.6440704003467,3260.0438299739417,7889.586783340361,-374937.9244,-124198.7376,-62727.55693
7583.25142,90.78349196612365,1,-2877.679957071441,3234.7824688111145,7895.238532142744,-374912.9508,-124187.174,-62730.59006
7584.25142,90.78349196612365,1,-2890.614314359457,3209.459184374776,7900.846262568493,-374887.963,-124175.621,-62733.62735
7585.25142,90.78349196612365,1,-2903.446894662658,3184.074461427249,7906.409867269118,-374862.9611,-124164.0785,-62736.66879
7586.25142,90.78349196612365,1,-2916.1774523276267,3158.628785906972,7911.929239740819,-374837.945,-124152.5465,-62739.71437
7587.25142,90.78349196612365,1,-2928.8057436539325,3133.122644919239,7917.404274326525,-374812.9147,-124141.0249,-62742.76406
7588.25142,90.78349196612365,1,-2941.3315268988918,3107.5565267267025,7922.834866217952,-374787.8704,-124129.5136,-62745.81784
7589.25142,90.78349196612365,1,-2953.7545622820603,3081.930920740285,7928.22091145755,-374762.8121,-124118.0127,-62748.8757
7590.25142,90.78349196612365,1,-2966.0746119899163,3056.246317509633,7933.562306940534,-374737.7397,-124106.5221,-62751.93761
7591.25142,90.78349196612365,1,-2978.291440180384,3030.503208713781,7938.858950416845,-374712.6533,-124095.0417,-62755.00357
7592.25142,90.78349196612365,1,-2990.404812987355,3004.7020871517298,7944.110740493114,-374687.5529,-124083.5715,-62758.07355
7593.25142,90.78349196612365,1,-3002.4144985251564,2978.843446733012,7949.317576634592,-374662.4385,-124072.1115,-62761.14753
7594.25142,90.78349196612365,1,-3014.320266893002,2952.927782468246,7954.479359167085,-374637.3102,-124060.6616,-62764.22549
7595.25142,90.78349196612365,1,-3026.1218901793823,2926.955590459652,7959.595989278858,-374612.1681,-124049.2218,-62767.30743
7596.25142,90.78349196612365,1,-3037.819142466435,2900.9273678915583,7964.667369022524,-374587.012,-124037.7921,-62770.39331
7597.25142,90.78349196612365,1,-3049.411799834264,2874.843613020884,7969.693401316924,-374561.842,-124026.3723,-62773.48312
7598.25142,90.78349196612365,1,-3060.899640365227,2848.7048251675988,7974.67398994898,-374536.6583,-124014.9626,-62776.57685
7599.25142,90.78349196612365,1,-3072.282444148188,2822.5115047051686,7979.609039575544,-374511.4607,-124003.5627,-62779.67447
7600.25142,90.78349196612365,1,-3083.5599932827213,2796.264153050971,7984.498455725214,-374486.2494,-123992.1727,-62782.77598
